Date(UTC);Pair;Base Asset;Quote Asset;Type;Price;Amount;Total;Fee;Fee Coin
2025-07-14 14:33:51;DOGE/EUR;DOGE;EUR;BUY;0.17289;182;31.46598;0.00003771;BNB
2025-07-14 14:33:51;DOGE/EUR;DOGE;EUR;BUY;0.17286;557;96.28302;0.00011541;BNB
2025-07-14 14:33:51;DOGE/EUR;DOGE;EUR;BUY;0.17291;9;1.55619;0.00000186;BNB
2025-07-14 14:33:51;DOGE/EUR;DOGE;EUR;BUY;0.17284;182;31.45688;0.00003771;BNB
2025-07-14 12:31:49;ATOM/EUR;ATOM;EUR;BUY;4.023;126.33;508.22559;0.00060156;BNB
2025-07-14 01:58:06;ETH/EUR;ETH;EUR;SELL;2541.13;0.0139;35.321707;0.03355562;EUR
2025-07-14 01:58:06;ETH/EUR;ETH;EUR;SELL;2541.13;0.589;1496.72557;1.42188929;EUR
2025-07-14 01:58:06;ETH/EUR;ETH;EUR;SELL;2541.13;0.1417;360.078121;0.34207421;EUR
2025-07-14 01:58:06;ETH/EUR;ETH;EUR;SELL;2541.06;0.0542;137.725452;0.13083918;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.31;7.14;130.7334;0.12419673;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.33;1.62;29.6946;0.02820987;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.32;1.62;29.6784;0.02819448;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.31;1.62;29.6622;0.02817909;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.32;31.55;577.996;0.5490962;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.32;10.04;183.9328;0.17473616;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.35;1.62;29.727;0.02824065;EUR
2025-07-14 01:54:12;AVAX/EUR;AVAX;EUR;SELL;18.34;1.59;29.1606;0.02770257;EUR
2025-07-14 01:45:54;DOGE/EUR;DOGE;EUR;SELL;0.1702;1000;170.2;0.16169;EUR
2025-07-14 01:45:54;DOGE/EUR;DOGE;EUR;SELL;0.1702;804;136.8408;0.12999876;EUR
2025-07-14 01:45:54;DOGE/EUR;DOGE;EUR;SELL;0.17019;171;29.10249;0.02764737;EUR
2025-07-14 01:45:54;DOGE/EUR;DOGE;EUR;SELL;0.17022;257;43.74654;0.04155921;EUR
2025-07-14 01:45:54;DOGE/EUR;DOGE;EUR;SELL;0.17022;182;30.98004;0.02943104;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.12;0.055;7.5966;0.00721677;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.1;0.742;102.4702;0.09734669;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.12;0.662;91.43544;0.08686367;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.11;0.055;7.59605;0.00721625;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.13;0.662;91.44206;0.08686996;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.09;0.055;7.59495;0.0072152;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.14;1.57;216.8798;0.20603581;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.14;0.662;91.44868;0.08687625;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.1;2.293;316.6633;0.30083014;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.15;0.742;102.5073;0.09738194;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.09;1.412;194.98308;0.18523393;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.1;0.055;7.5955;0.00721573;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.12;0.742;102.48504;0.09736079;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.13;0.055;7.59715;0.00721729;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.13;0.399;55.11387;0.05235818;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.15;0.662;91.4553;0.08688254;EUR
2025-07-14 01:30:23;SOL/EUR;SOL;EUR;SELL;138.14;0.055;7.5977;0.00721782;EUR
2025-07-14 01:00:58;ATOM/EUR;ATOM;EUR;SELL;3.991;75.97;303.19627;0.28803646;EUR
2025-07-14 01:00:58;ATOM/EUR;ATOM;EUR;SELL;3.993;49.67;198.33231;0.18841569;EUR
2025-07-14 01:00:51;XRP/EUR;XRP;EUR;SELL;2.4246;17.4;42.18804;0.04007864;EUR
2025-07-14 01:00:51;XRP/EUR;XRP;EUR;SELL;2.4246;2.3;5.57658;0.00529775;EUR
2025-07-14 01:00:51;XRP/EUR;XRP;EUR;SELL;2.4247;100.2;242.95494;0.23080719;EUR
2025-07-14 01:00:51;XRP/EUR;XRP;EUR;SELL;2.4247;3.1;7.51657;0.00714074;EUR
2025-07-14 01:00:51;XRP/EUR;XRP;EUR;SELL;2.4248;292.7;709.73896;0.67425201;EUR
2025-07-14 01:00:51;XRP/EUR;XRP;EUR;SELL;2.4248;2.3;5.57704;0.00529819;EUR
2025-07-13 23:00:14;ATOM/EUR;ATOM;EUR;BUY;3.987;125.76;501.40512;0.119472;ATOM
2025-07-13 22:47:08;SOL/EUR;SOL;EUR;SELL;137.06;0.055;7.5383;0.00716139;EUR
2025-07-13 22:47:08;SOL/EUR;SOL;EUR;SELL;137.05;0.742;101.6911;0.09660655;EUR
2025-07-13 22:47:08;SOL/EUR;SOL;EUR;SELL;137.05;1.093;149.79565;0.14230587;EUR
2025-07-13 22:47:08;SOL/EUR;SOL;EUR;SELL;137.05;0.055;7.53775;0.00716086;EUR
2025-07-13 22:47:08;SOL/EUR;SOL;EUR;SELL;137.05;0.055;7.53775;0.00716086;EUR
2025-07-13 22:46:45;AVAX/EUR;AVAX;EUR;SELL;18.03;5;90.15;0.0856425;EUR
2025-07-13 22:46:45;AVAX/EUR;AVAX;EUR;SELL;18.03;1.62;29.2086;0.02774817;EUR
2025-07-13 22:46:45;AVAX/EUR;AVAX;EUR;SELL;18.03;32.85;592.2855;0.56267123;EUR
2025-07-13 22:46:45;AVAX/EUR;AVAX;EUR;SELL;18.04;8.91;160.7364;0.15269958;EUR
2025-07-13 22:46:45;AVAX/EUR;AVAX;EUR;SELL;18.04;5;90.2;0.08569;EUR
2025-07-13 22:46:45;AVAX/EUR;AVAX;EUR;SELL;18.04;1.62;29.2248;0.02776356;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.17;2.225;305.20325;0.28994309;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.16;0.084;11.52144;0.01094537;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.16;0.662;90.79992;0.08625992;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.15;0.647;88.73605;0.08429925;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.15;0.055;7.54325;0.00716609;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.17;1.61;220.8437;0.20980152;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.16;0.055;7.5438;0.00716661;EUR
2025-07-13 22:46:04;SOL/EUR;SOL;EUR;SELL;137.17;0.662;90.80654;0.08626621;EUR
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.99;5;89.95;0.00475;AVAX
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.98;12.52;225.1096;0.011894;AVAX
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.99;5.93;106.6807;0.0056335;AVAX
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.99;4.69;84.3731;0.0044555;AVAX
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.98;0.28;5.0344;0.000266;AVAX
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.99;25.64;461.2636;0.024358;AVAX
2025-07-13 22:32:50;AVAX/EUR;AVAX;EUR;BUY;17.98;1.62;29.1276;0.001539;AVAX
2025-07-13 22:32:50;SOL/EUR;SOL;EUR;BUY;136.69;8.855;1210.38995;0.00841225;SOL
2025-07-13 22:32:50;SOL/EUR;SOL;EUR;BUY;136.69;0.662;90.48878;0.0006289;SOL
2025-07-13 22:32:50;SOL/EUR;SOL;EUR;BUY;136.69;0.055;7.51795;0.00005225;SOL
2025-07-13 22:32:50;SOL/EUR;SOL;EUR;BUY;136.68;0.662;90.48216;0.0006289;SOL
2025-07-13 22:32:50;SOL/EUR;SOL;EUR;BUY;136.68;0.742;101.41656;0.0007049;SOL
2025-07-13 22:22:37;ETH/EUR;ETH;EUR;SELL;2515.46;0.1417;356.440682;0.33861865;EUR
2025-07-13 22:22:37;ETH/EUR;ETH;EUR;SELL;2515.46;0.7083;1781.700318;1.6926153;EUR
2025-07-13 22:22:14;ETH/EUR;ETH;EUR;BUY;2516.71;0.45;1132.5195;0.0004275;ETH
2025-07-13 22:21:34;XRP/EUR;XRP;EUR;SELL;2.3827;418;995.9686;0.94617017;EUR
2025-07-13 22:20:16;ETH/EUR;ETH;EUR;BUY;2512.97;0.786;1975.19442;0.0007467;ETH
2025-07-13 22:20:16;ETH/EUR;ETH;EUR;BUY;2513.12;0.0099;24.879888;0.00000941;ETH
2025-07-13 22:20:15;XRP/EUR;XRP;EUR;BUY;2.3812;49.2;117.15504;0.04674;XRP
2025-07-13 22:20:15;XRP/EUR;XRP;EUR;BUY;2.3813;371;883.4623;0.35245;XRP
2025-07-13 22:19:20;AVAX/EUR;AVAX;EUR;SELL;17.91;1.62;29.0142;0.02756349;EUR
2025-07-13 22:19:20;AVAX/EUR;AVAX;EUR;SELL;17.9;44.96;804.784;0.7645448;EUR
2025-07-13 22:19:20;AVAX/EUR;AVAX;EUR;SELL;17.91;4.54;81.3114;0.07724583;EUR
2025-07-13 22:19:20;AVAX/EUR;AVAX;EUR;SELL;17.9;1.62;28.998;0.0275481;EUR
2025-07-13 22:19:20;AVAX/EUR;AVAX;EUR;SELL;17.91;2.26;40.4766;0.03845277;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.19;0.662;90.15778;0.08564989;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.19;0.742;101.05298;0.09600033;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.18;0.662;90.15116;0.0856436;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.18;3.145;428.2861;0.4068718;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.17;0.369;50.24673;0.04773439;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.18;0.056;7.62608;0.00724478;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.18;1.728;235.31904;0.22355309;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.18;1.874;255.20132;0.24244125;EUR
2025-07-13 22:18:48;SOL/EUR;SOL;EUR;SELL;136.18;4.762;648.48916;0.6160647;EUR
2025-07-13 22:15:15;AVAX/EUR;AVAX;EUR;BUY;17.98;0.37;6.6526;0.00000804;BNB
2025-07-13 22:15:15;AVAX/EUR;AVAX;EUR;BUY;17.98;1.31;23.5538;0.0012445;AVAX
2025-07-13 22:15:15;AVAX/EUR;AVAX;EUR;BUY;17.98;24.06;432.5988;0.022857;AVAX
2025-07-13 22:15:15;AVAX/EUR;AVAX;EUR;BUY;17.98;0.88;15.8224;0.000836;AVAX
2025-07-13 22:15:15;AVAX/EUR;AVAX;EUR;BUY;17.98;29.06;522.4988;0.027607;AVAX
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.46;0.742;101.25332;0.0007049;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.46;0.055;7.5053;0.00005225;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.48;0.055;7.5064;0.00005225;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.47;0.055;7.50585;0.00005225;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.48;0.742;101.26816;0.0007049;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.42;1.52;207.3584;0.001444;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.44;0.055;7.5042;0.00005225;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.48;6.001;819.01648;0.00570095;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.48;0.055;7.5064;0.00005225;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.47;1;136.47;0.00095;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.45;0.055;7.50475;0.00005225;SOL
2025-07-13 22:15:13;SOL/EUR;SOL;EUR;BUY;136.44;0.662;90.32328;0.0006289;SOL
2025-07-13 22:09:42;XRP/EUR;XRP;EUR;SELL;2.391;843;2015.613;1.91483235;EUR
2025-07-13 22:01:00;AVAX/EUR;AVAX;EUR;BUY;18;29.14;524.52;0.027683;AVAX
2025-07-13 22:01:00;AVAX/EUR;AVAX;EUR;BUY;18;26.57;478.26;0.0252415;AVAX
2025-07-13 21:59:45;DOGE/EUR;DOGE;EUR;BUY;0.16824;278;46.77072;0.2641;DOGE
2025-07-13 21:59:45;DOGE/EUR;DOGE;EUR;BUY;0.16822;2019;339.63618;1.91805;DOGE
2025-07-13 21:59:45;DOGE/EUR;DOGE;EUR;BUY;0.16823;119;20.01937;0.11305;DOGE
2025-07-13 21:59:00;XRP/EUR;XRP;EUR;BUY;2.387;419;1000.153;0.39805;XRP
2025-07-13 21:52:57;SOL/EUR;SOL;EUR;BUY;136.96;2.364;323.77344;0.0022458;SOL
2025-07-13 21:52:57;SOL/EUR;SOL;EUR;BUY;136.95;0.055;7.53225;0.00005225;SOL
2025-07-13 21:52:57;SOL/EUR;SOL;EUR;BUY;136.95;1.957;268.01115;0.00185915;SOL
2025-07-13 21:52:57;SOL/EUR;SOL;EUR;BUY;136.96;0.055;7.5328;0.00005225;SOL
2025-07-13 21:52:57;SOL/EUR;SOL;EUR;BUY;136.95;5.026;688.3107;0.0047747;SOL
2025-07-13 21:52:57;SOL/EUR;SOL;EUR;BUY;136.94;1.5;205.41;0.001425;SOL
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.3864;67.4;160.84336;0.06403;XRP
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.3862;3.2;7.63584;0.00304;XRP
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.386;112.4;268.1864;0.10678;XRP
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.3857;122;291.0554;0.1159;XRP
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.3862;64.3;153.43266;0.061085;XRP
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.386;3.2;7.6352;0.00304;XRP
2025-07-13 21:45:20;XRP/EUR;XRP;EUR;BUY;2.3859;47.2;112.61448;0.04484;XRP
2025-07-13 21:39:08;ETH/EUR;ETH;EUR;BUY;2512.64;0.003;7.53792;0.00000285;ETH
2025-07-13 21:39:08;ETH/EUR;ETH;EUR;BUY;2512.64;0.4011;1007.819904;0.00038105;ETH
2025-07-13 21:38:47;XRP/EUR;XRP;EUR;BUY;2.3589;203.8;480.74382;0.19361;XRP
2025-07-13 21:38:47;XRP/EUR;XRP;EUR;BUY;2.3587;203.8;480.70306;0.19361;XRP
2025-07-13 21:38:47;XRP/EUR;XRP;EUR;BUY;2.3592;14.9;35.15208;0.014155;XRP
2025-07-13 20:30:24;ATOM/EUR;ATOM;EUR;SELL;4.017;126.12;506.62404;0.48129284;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;585.77;0.318;186.27486;0.17696112;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.11;0.056;32.82216;0.03118105;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;585.76;0.167;97.82192;0.09293082;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.22;0.051;29.89722;0.00003633;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.28;0.409;239.78852;0.00029143;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.14;0.045;26.3763;0.02505749;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.16;0.066;38.68656;0.03675223;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.18;0.071;41.61878;0.00005058;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.19;0.051;29.89569;0.00003633;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.12;0.21;123.0852;0.11693094;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.15;0.045;26.37675;0.02505791;EUR
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.17;0.056;32.82552;0.00003989;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.17;0.066;38.68722;0.00004701;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.21;0.051;29.89671;0.00003633;BNB
2025-07-13 18:51:54;BNB/EUR;BNB;EUR;SELL;586.2;0.051;29.8962;0.00003633;BNB
2025-07-13 18:45:58;ATOM/EUR;ATOM;EUR;BUY;4.008;126.49;506.97192;0.1201655;ATOM
2025-07-13 18:43:23;SOL/EUR;SOL;EUR;SELL;138.12;1.558;215.19096;0.0002617;BNB
2025-07-13 18:43:23;SOL/EUR;SOL;EUR;SELL;138.12;0.499;68.92188;0.00008382;BNB
2025-07-13 18:43:23;SOL/EUR;SOL;EUR;SELL;138.12;0.675;93.231;0.00011338;BNB
2025-07-13 18:43:23;SOL/EUR;SOL;EUR;SELL;138.11;12.243;1690.88073;0.00205641;BNB
2025-07-13 18:43:23;SOL/EUR;SOL;EUR;SELL;138.11;0.055;7.59605;0.00000923;BNB
2025-07-13 18:43:23;SOL/EUR;SOL;EUR;SELL;138.11;0.499;68.91689;0.00008381;BNB
2025-07-13 17:00:25;SOL/EUR;SOL;EUR;BUY;136.3;1.51;205.813;0.00025131;BNB
2025-07-13 17:00:25;SOL/EUR;SOL;EUR;BUY;136.3;2.281;310.9003;0.00037964;BNB
2025-07-13 17:00:25;SOL/EUR;SOL;EUR;BUY;136.3;0.675;92.0025;0.00011234;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.31;0.674;91.87294;0.00011217;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.3;0.675;92.0025;0.00011234;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.31;2.352;320.60112;0.00039146;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.31;1.5;204.465;0.00024966;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.32;5.134;699.86688;0.00085449;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.3;0.165;22.4895;0.00002745;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.3;0.499;68.0137;0.00008304;BNB
2025-07-13 17:00:24;SOL/EUR;SOL;EUR;BUY;136.31;0.056;7.63336;0.00000931;BNB
2025-07-13 16:52:22;BNB/EUR;BNB;EUR;BUY;584.03;0.416;242.95648;0.0002964;BNB
2025-07-13 16:52:22;BNB/EUR;BNB;EUR;BUY;584.02;0.056;32.70512;0.0000399;BNB
2025-07-13 16:52:22;BNB/EUR;BNB;EUR;BUY;584.02;0.053;30.95306;0.00003776;BNB
2025-07-13 16:52:22;BNB/EUR;BNB;EUR;BUY;584.02;1.195;697.9039;0.00085143;BNB
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6327;69.6;44.03592;0.04183412;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6327;10.7;6.76989;0.0064314;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6328;69.6;44.04288;0.04184074;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6327;27;17.0829;0.01622876;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6328;52.6;33.28528;0.03162102;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6327;52.6;33.28002;0.03161602;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6329;258.9;163.85781;0.15566492;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6329;52.6;33.29054;0.03162601;EUR
2025-07-13 14:15:14;ADA/EUR;ADA;EUR;SELL;0.6329;65.6;41.51824;0.03944233;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17056;644;109.84064;0.10434861;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.1705;30;5.115;0.00485925;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17053;877;149.55481;0.14207707;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17052;500;85.26;0.080997;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17054;9;1.53486;0.00145812;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17052;9;1.53468;0.00145795;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17054;175;29.8445;0.02835228;EUR
2025-07-13 13:00:55;DOGE/EUR;DOGE;EUR;SELL;0.17052;175;29.841;0.02834895;EUR
2025-07-13 12:50:15;ETH/EUR;ETH;EUR;SELL;2529.28;0.3284;830.615552;0.78908477;EUR
2025-07-13 12:50:15;ETH/EUR;ETH;EUR;SELL;2529.3;0.2233;564.79269;0.53655306;EUR
2025-07-13 12:50:15;ETH/EUR;ETH;EUR;SELL;2529.29;0.135;341.45415;0.32438144;EUR
2025-07-13 12:50:15;ETH/EUR;ETH;EUR;SELL;2529.31;0.1015;256.724965;0.24388872;EUR
2025-07-13 12:50:15;ETH/EUR;ETH;EUR;SELL;2529.63;0.206;521.10378;0.49504859;EUR
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.87;0.2;501.974;0.00019;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.92;0.0438;109.934496;0.00004161;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.91;0.1014;254.504874;0.00009633;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.79;0.07;175.6853;0.0000665;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.78;0.003;7.52934;0.00000285;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.9;0.003;7.5297;0.00000285;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.65;0.356;893.4354;0.0003382;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.78;0.0819;205.550982;0.00007781;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.91;0.003;7.52973;0.00000285;ETH
2025-07-13 11:00:40;ETH/EUR;ETH;EUR;BUY;2509.65;0.135;338.80275;0.00012825;ETH
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6174;52.6;32.47524;0.04997;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6174;231.1;142.68114;0.219545;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.617;52.6;32.4542;0.04997;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6173;52.6;32.46998;0.04997;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6171;52.6;32.45946;0.04997;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6171;21.9;13.51449;0.020805;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6172;52.6;32.46472;0.04997;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6174;52.6;32.47524;0.04997;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6173;54.4;33.58112;0.05168;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6171;12.6;7.77546;0.01197;ADA
2025-07-13 10:53:26;ADA/EUR;ADA;EUR;BUY;0.6171;22.2;13.69962;0.02109;ADA
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16755;13;2.17815;0.01235;DOGE
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16757;9;1.50813;0.00855;DOGE
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16753;175;29.31775;0.16625;DOGE
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16755;9;1.50795;0.00855;DOGE
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16753;9;1.50777;0.00855;DOGE
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16758;2047;343.03626;1.94465;DOGE
2025-07-13 09:46:55;DOGE/EUR;DOGE;EUR;BUY;0.16752;160;26.8032;0.152;DOGE
2025-07-13 00:25:22;DOT/EUR;DOT;EUR;SELL;3.314;26.41;87.52274;0.0831466;EUR
2025-07-13 00:25:22;DOT/EUR;DOT;EUR;SELL;3.315;17.07;56.58705;0.0537577;EUR
2025-07-13 00:25:22;DOT/EUR;DOT;EUR;SELL;3.315;8.77;29.07255;0.02761892;EUR
2025-07-13 00:25:22;DOT/EUR;DOT;EUR;SELL;3.314;8.77;29.06378;0.02761059;EUR
2025-07-13 00:22:26;ETH/EUR;ETH;EUR;SELL;2503.45;0.002;5.0069;0.00475656;EUR
2025-07-13 00:15:19;SOL/EUR;SOL;EUR;SELL;136.39;0.427;58.23853;0.0553266;EUR
2025-07-13 00:15:19;SOL/EUR;SOL;EUR;SELL;136.39;0.675;92.06325;0.08746009;EUR
2025-07-13 00:15:19;SOL/EUR;SOL;EUR;SELL;136.39;2.748;374.79972;0.35605973;EUR
2025-07-13 00:15:19;SOL/EUR;SOL;EUR;SELL;136.39;0.055;7.50145;0.00712638;EUR
2025-07-13 00:15:19;SOL/EUR;SOL;EUR;SELL;136.39;0.499;68.05861;0.06465568;EUR
2025-07-13 00:15:11;ETH/EUR;ETH;EUR;SELL;2500.02;0.0332;83.000664;0.07885063;EUR
2025-07-13 00:15:11;ETH/EUR;ETH;EUR;SELL;2500.19;0.0894;223.516986;0.21234114;EUR
2025-07-13 00:15:11;ETH/EUR;ETH;EUR;SELL;2500.19;0.445;1112.58455;1.05695532;EUR
2025-07-13 00:15:11;ETH/EUR;ETH;EUR;SELL;2500.19;0.1772;443.033668;0.42088198;EUR
2025-07-13 00:15:11;ETH/EUR;ETH;EUR;SELL;2500.19;0.2559;639.798621;0.60780869;EUR
